Name,Annotation Detail,Assign to...,DOI,Date,Dedicated hours,GBIF,GitHub Issue,Number of Pages,Project,Status,TB Reference Link,Template (Auto),Template Name,Treatment(s)?,Type (Auto),UUID,Zenodo
TMP.NeotropIchthyol.17.2.e180160.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180160,"Feb 05, 2020 → Feb 05, 2020",0.25,https://www.gbif.org/dataset/e5af7f90-2ea8-4851-896d-1298c3b5139d,,9,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FFF7FF87BF33FF3E1367FFCC6D2DFFFE,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FFF7FF87BF33FF3E1367FFCC6D2DFFFE,zenodo.org/record/3650038
TMP.NeotropIchthyol.17.2.e190001.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20190001,"Feb 05, 2020 → Feb 05, 2020",0.13,https://www.gbif.org/dataset/450d8a4d-1879-4d5f-b29b-0b5e6914baf6,,9,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/8E6CFFDEF746FF8DFFBA2806FFE1031D,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,8E6CFFDEF746FF8DFFBA2806FFE1031D,https://zenodo.org/record/3650074
TMP.Adansonia.41.1.1-16.pdf,,Tatiana Ruschel,,"Feb 05, 2020",0.5,,,16,"50% n. sp./year, MNHN Journals",In Progress,,Yes,https://www.notion.so/Adansonia-2019-fe21fbf22010411a90adfe1f2e638645,,Template-Based,,
TMP.NeotropIchthyol.17.2.e190004.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20190004,"Feb 05, 2020 → Feb 05, 2020",0.08,,,7,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://publication.plazi.org/id/FF9AFFAEF42CE93B1F00FFA6FF9CFF80,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,FF9AFFAEF42CE93B1F00FFA6FF9CFF80,https://zenodo.org/record/3650118
TMP.NeotropIchthyol.17.2.e190013.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20190013,"Feb 05, 2020 → Feb 05, 2020",0.33,https://www.gbif.org/dataset/951f398c-f88a-4bdc-a6d2-79a3a4a0bae0,,9,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FD7EFF83266BFFF0FFDE8C66FFC9FFB6,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FD7EFF83266BFFF0FFDE8C66FFC9FFB6,https://zenodo.org/record/3650162
TMP.Megataxa.1.1.009-018.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.3,"Feb 03, 2020 → Feb 05, 2020",0.24,,,10,Donat's Request,Completed,http://publication.plazi.org/id/FFB9FFD6730CFFEABC694E3DE42E9967,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFB9FFD6730CFFEABC694E3DE42E9967,https://zenodo.org/record/3633949#.XjxUlWhKgUE
TMP.Megataxa.1.1.019-027.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.14,"Feb 03, 2020 → Feb 05, 2020",0.25,,,9,Donat's Request,Completed,http://publication.plazi.org/id/FFB7FFF388554F45FFF03A27FFE1FFAC,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFB7FFF388554F45FFF03A27FFE1FFAC,https://zenodo.org/record/3649176#.XjxUumhKgUE
TMP.NeotropIchthyol.17.3.e180035.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180035,"Feb 05, 2020 → Feb 05, 2020",0.5,https://www.gbif.org/dataset/3f9875b0-e7fb-4dbf-a066-8e4bf455b142,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://treatment.plazi.org/GgServer/summary/FFBAFF81FF99FFB5FFEAA00A05685008,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FFBAFF81FF99FFB5FFEAA00A05685008,https://zenodo.org/record/3650192
TMP.Megataxa.1.1.046-048.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.9,"Feb 03, 2020 → Feb 05, 2020",0.08,,,3,Donat's Request,Completed,http://publication.plazi.org/id/EB1AFC06511AFFBBA544FF88FFECFFAD,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,EB1AFC06511AFFBBA544FF88FFECFFAD,https://zenodo.org/record/3648785#.XjxUuWhKgUE
TMP.Megataxa.1.1.028-034.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.10,"Feb 03, 2020 → Feb 05, 2020",0.08,,,7,Donat's Request,Completed,http://publication.plazi.org/id/FFECFFC6FFC7DB7CA40C7263FFD84B57,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFECFFC6FFC7DB7CA40C7263FFD84B57,https://zenodo.org/record/3649210#.XjxUu2hKgUE
TMP.Megataxa.1.1.059-062.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.12,"Feb 03, 2020 → Feb 05, 2020",0.16,,,4,Donat's Request,Completed,http://publication.plazi.org/id/5E6BB3399D63FFD7FFBAFF98FF8BA570,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,5E6BB3399D63FFD7FFBAFF98FF8BA570,https://zenodo.org/record/3648837#.XjxUr2hKgUE
TMP.Megataxa.1.1.035-038.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.6,"Feb 03, 2020 → Feb 05, 2020",0.16,,,4,Donat's Request,Completed,http://publication.plazi.org/id/FFF9FF81FF87E904FF8AFFC8FFD0B64D,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFF9FF81FF87E904FF8AFFC8FFD0B64D,https://zenodo.org/record/3648817#.XjxUtGhKgUE
TMP.Megataxa.1.1.049-052.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.10,"Feb 03, 2020 → Feb 05, 2020",0.16,,,4,Donat's Request,Completed,http://publication.plazi.org/id/CC5D2119B95FFFAA533D0B28B515FFD4,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,CC5D2119B95FFFAA533D0B28B515FFD4,https://zenodo.org/record/3648857#.XjxUm2hKgUE
TMP.Megataxa.1.1.063-066.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.13,"Feb 03, 2020 → Feb 05, 2020",0.16,,,4,Donat's Request,Completed,http://publication.plazi.org/id/A606FFECFF9FFFE4FFDEFD1BFFB8FFAA,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,A606FFECFF9FFFE4FFDEFD1BFFB8FFAA,https://zenodo.org/record/3648799#.XjxUsGhKgUE
TMP.Megataxa.1.1.067-072.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.14,"Feb 03, 2020 → Feb 05, 2020",0.16,,,6,Donat's Request,Completed,http://publication.plazi.org/id/FFD4FFD9FFF68D24FF9E6E23FFA59343,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFD4FFD9FFF68D24FF9E6E23FFA59343,https://zenodo.org/record/3648893#.XjxUl2hKgUE
TMP.Megataxa.1.1.073-077.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.15,"Feb 03, 2020 → Feb 05, 2020",0.16,,,5,Donat's Request,Completed,http://publication.plazi.org/id/5774FFC6FFFBFF8E2717E227FFC3FFCB,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,5774FFC6FFFBFF8E2717E227FFC3FFCB,https://zenodo.org/record/3648871#.XjxUnGhKgUE
TMP.Megataxa.1.1.039-042.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.7,"Feb 03, 2020 → Feb 05, 2020",0.16,,,4,Donat's Request,Completed,http://publication.plazi.org/id/AD0FFFEDBF711631FF86FFFA076CF040,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,AD0FFFEDBF711631FF86FFFA076CF040,https://zenodo.org/record/3648907#.XjxUvWhKgUE
TMP.Megataxa.1.1.043-045.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.8,"Feb 03, 2020 → Feb 05, 2020",0.24,,,3,Donat's Request,Completed,http://publication.plazi.org/id/FFBCFFC5FFC0FF83FFFE255DFFDAFF86,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFBCFFC5FFC0FF83FFFE255DFFDAFF86,https://zenodo.org/record/3648919#.XjxUtGhKgUE
TMP.Megataxa.1.1.053-058.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.11,"Feb 03, 2020 → Feb 05, 2020",0.16,,,6,Donat's Request,Completed,http://publication.plazi.org/id/FF920630FFCBFFAEFF8D09646108DE1C,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FF920630FFCBFFAEFF8D09646108DE1C,https://zenodo.org/record/3648933#.XjxUtWhKgUE
TMP.Megataxa.1.1.001-003.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.1,"Feb 03, 2020 → Feb 05, 2020",0.16,,,3,Donat's Request,Completed,http://publication.plazi.org/id/FFAE180F627EFFA1FFBC3164FF90FFF4,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,FFAE180F627EFFA1FFBC3164FF90FFF4,https://zenodo.org/record/3649065#.XjxUuWhKgUE
TMP.Megataxa.1.1.004-008.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.2,"Feb 03, 2020 → Feb 05, 2020",0.24,,,5,Donat's Request,Completed,http://publication.plazi.org/id/7023D032FFE6FFD5CD6FFFEED45FFFEB,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,7023D032FFE6FFD5CD6FFFEED45FFFEB,https://zenodo.org/record/3648957#.XjxUvGhKgUE
TMP.Megataxa.1.1.078-103.pdf.imf,Low-level,Felipe Simoes,10.11646/megataxa.1.1.16,"Feb 03, 2020 → Feb 05, 2020",0.5,,,31,Donat's Request,Completed,http://publication.plazi.org/id/080F7579FF99A30E0016FD29FFA5FFA7,Yes,https://www.notion.so/Megataxa-2020-3cd76feafec24ca7b68886504df60614,No,Template-Based,080F7579FF99A30E0016FD29FFA5FFA7,https://zenodo.org/record/3648989#.XjxUt2hKgUE
TMP.NeotropIchthyol.17.3.e180119.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180119,"Feb 05, 2020 → Feb 05, 2020",0.13,,,12,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://publication.plazi.org/id/B5394064FFC3FF8BA202FFB1FFED270F,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,B5394064FFC3FF8BA202FFB1FFED270F,https://zenodo.org/record/3650222
TMP.Adansonia.41.2.17-23.pdf,,Tatiana Ruschel,,"Feb 05, 2020",0.33,,,7,"50% n. sp./year, MNHN Journals",In Progress,,Yes,https://www.notion.so/Adansonia-2019-fe21fbf22010411a90adfe1f2e638645,,Template-Based,,
TMP.NeotropIchthyol.17.3.e190061.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20190061,"Feb 05, 2020 → Feb 05, 2020",0.26,https://www.gbif.org/dataset/5af53e5e-f5c9-431e-9a99-242b0afba244,,10,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FFF4C2483B1AFFEDFFBBAD30A33ECA7C,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FFF4C2483B1AFFEDFFBBAD30A33ECA7C,https://zenodo.org/record/3650282
TMP.JNATHIST.52.47–48.2961–2992.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2018.1554166,"Feb 05, 2020 → Feb 05, 2020",1,https://www.gbif.org/dataset/bd9add32-702b-495c-9ed7-7ed98fb4c591,,33,"50% n. sp./year, 70k treatments on TB",Completed,http://treatment.plazi.org/GgServer/summary/FF9BFFAAFC6C415C9A7AFFC33570355D,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FF9BFFAAFC6C415C9A7AFFC33570355D,https://zenodo.org/record/3654165#.Xj1cSzFKhhH
TMP.JNATHIST.53.29–30.1837–1851.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1669729,"Feb 05, 2020 → Feb 05, 2020",0.33,https://www.gbif.org/dataset/46e22b3e-eec8-449e-8955-08b79a7eda84,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB10B5AFFE7FFB2FFADD775DB04FFBC,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFB10B5AFFE7FFB2FFADD775DB04FFBC,https://zenodo.org/record/3654375#.Xj1hLzFKhhE
TMP.JNATHIST.53.31–32.1961–1974.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1680760,"Feb 06, 2020 → Feb 06, 2020",0.16,https://www.gbif.org/dataset/959b13ea-8bec-4b77-b018-e50130773cf3,,15,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF83A077FFEE361AFFA67839982E0063,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FF83A077FFEE361AFFA67839982E0063,https://zenodo.org/record/3654511#.Xj1kmDFKhhE
TMP.JNATHIST.53.33–34.2057–2071.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1685694,"Feb 06, 2020 → Feb 06, 2020",0.2,http://www.gbif.org/dataset/42c47049-fbf9-4db7-af52-dac3c4646b8e,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/611BFFC26E253C79FFA1FFA2FFB5FFCD,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,611BFFC26E253C79FFA1FFA2FFB5FFCD,https://zenodo.org/record/3654649#.Xj1rFjFKhhE
TMP.JNATHIST.53.33–34.2023–2037.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1675792,"Feb 06, 2020 → Feb 06, 2020",0.11,,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFAB0B79BB7BFF8BFFD9FFD280495C4C,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFAB0B79BB7BFF8BFFD9FFD280495C4C,https://zenodo.org/record/3654543#.Xj1jWTFKhhE
TMP.JNATHIST.53.33–34.2039–2056.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1683244,"Feb 06, 2020 → Feb 06, 2020",0.41,https://www.gbif.org/dataset/f6928bb5-c27d-4e12-a291-8ba360222421,,19,"50% n. sp./year, 70k treatments on TB",Completed,http://treatment.plazi.org/GgServer/summary/FFADE05C9979FF80FFD72028FFCCFFEA,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFADE05C9979FF80FFD72028FFCCFFEA,https://zenodo.org/record/3654575#.Xj1iwzFKhhE
TMP.JNATHIST.53.33–34.2105–2121.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1691750,"Feb 06, 2020 → Feb 06, 2020",0.28,,,18,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFF1FF85FF90FFC6B72D3F264D3BFFBA,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFF1FF85FF90FFC6B72D3F264D3BFFBA,https://zenodo.org/record/3654747#.Xj1pyTFKhhE
TMP.JNATHIST.53.33–34.2073–2085.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1690063,"Feb 06, 2020 → Feb 06, 2020",0.36,http://www.gbif.org/dataset/b377e012-7f3c-4605-9803-4aaaf886754c,,14,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/320FFFC4FFAAFFFC4459FF80FFD33A30,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,320FFFC4FFAAFFFC4459FF80FFD33A30,https://zenodo.org/record/3654709#.Xj1q0TFKhhE
TMP.JNATHIST.53.33–34.2099–2104.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1692087,"Feb 06, 2020 → Feb 06, 2020",0.33,http://www.gbif.org/dataset/9f3d818c-295f-42b5-b5ee-e1ea21efd96f,,7,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/A223F36D0031FF89F053FFD2BA23FFB6,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,A223F36D0031FF89F053FFD2BA23FFB6,https://zenodo.org/record/3654729#.Xj1qazFKhhE
TMP.JNATHIST.53.33–34.2123–2131.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1691749,"Feb 06, 2020 → Feb 06, 2020",0.18,http://www.gbif.org/dataset/0678d5a2-2da8-4bb8-a1dd-fe5a40835f9e,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF84D60EFFDAFFB4FFC63D4AFFC4311F,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,,Template-Based,FF84D60EFFDAFFB4FFC63D4AFFC4311F,https://zenodo.org/record/3654787#.Xj1pUDFKhhE
TMP.JNATHIST.53.33–34.2133–2143.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1692085,"Feb 06, 2020 → Feb 06, 2020",0.4,http://www.gbif.org/dataset/b3abdc4c-b275-4094-979d-91e1dd56096f ,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/107D2913A709FF9DBF18FFA6854A2415,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,107D2913A709FF9DBF18FFA6854A2415,https://zenodo.org/record/3654827#.Xj1ouTFKhhE
TMP.JNATHIST.53.35–36.2183–2193.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1694183,"Feb 06, 2020 → Feb 06, 2020",0.31,,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://treatment.plazi.org/GgServer/summary/E937FD68FFFFFFD8FFF1FFEA6B0E8E0B,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,E937FD68FFFFFFD8FFF1FFEA6B0E8E0B,https://zenodo.org/record/3654833#.Xj1nezFKhhE
TMP.Adansonia.41.7.59-67.pdf.imf,,Tatiana Ruschel,,"Feb 05, 2020",0.5,,,16,"50% n. sp./year, MNHN Journals",In Progress,,Yes,https://www.notion.so/Adansonia-2019-fe21fbf22010411a90adfe1f2e638645,,Template-Based,,
TMP.JNATHIST.53.35–36.2195–2205.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1694714,"Feb 06, 2020 → Feb 06, 2020",0.24,https://www.gbif.org/dataset/d1dfad21-596c-4f3c-abd4-6c05d0c08476,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://treatment.plazi.org/GgServer/summary/3806FFDDAF0FFFD7FFC8E13A9127FFE7,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,3806FFDDAF0FFFD7FFC8E13A9127FFE7,https://zenodo.org/record/3654869#.Xj1nAzFKhhE
TMP.JNATHIST.53.35–36.2207–2229.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1694716,"Feb 06, 2020 → Feb 06, 2020",0.58,https://www.gbif.org/dataset/b21705d8-f93b-420c-a4b3-13f38a3ba0e7,,24,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFA9FFA2E7678D1ACD24402D2A19FF89,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,Yes,Template-Based,FFA9FFA2E7678D1ACD24402D2A19FF89,https://zenodo.org/record/3654895#.Xj1mnTFKhhE
TMP.NeotropIchthyol.17.4.e190026.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20190026,"Feb 05, 2020 → Feb 05, 2020",0.25,https://www.gbif.org/dataset/1527dfee-85c3-4d7e-a13e-82869d9d9017,,10,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FF9FFFE86B72554FFF99FFD7895EFFA4,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FF9FFFE86B72554FFF99FFD7895EFFA4,https://zenodo.org/record/3650318
TMP.NeotropIchthyol.17.4.e190041.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20190041,"Feb 05, 2020 → Feb 05, 2020",0.23,https://www.gbif.org/dataset/e6439412-43e7-49c1-9852-ea900a5d7c31,,13,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/552EFFEBFF8CD82F8F6EFFE1D6466F01,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,552EFFEBFF8CD82F8F6EFFE1D6466F01,zenodo.org/record/3650354
TMP.NeotropIchthyol.17.1.e180076.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180076,"Feb 05, 2020 → Feb 05, 2020",0.21,https://www.gbif.org/dataset/d1294a80-1739-4e2d-a26b-e27a2f150d16,,14,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FF9CFFA7FFAAFFE9FF830336FFF3FFEA,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FF9CFFA7FFAAFFE9FF830336FFF3FFEA,https://zenodo.org/record/3650458
TMP.NeotropIchthyol.17.2.e180121.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180121,"Feb 05, 2020 → Feb 05, 2020",0.2,https://www.gbif.org/dataset/f0dbd255-e584-4fa3-aacc-d1025ff7227f,,13,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FFBAFF97FF8FFFBFF55CFFD1FFB5DF54,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,http://treatment.plazi.org/GgServer/summary/FFBAFF97FF8FFFBFF55CFFD1FFB5DF54,https://zenodo.org/record/3650646
InsectSystEvol.44.1-43.pdf,High-level,Tatiana Ruschel,10.1163/1876312X-04401002,"Feb 06, 2020 → Feb 07, 2020",6,https://www.gbif.org/dataset/e2ed26bf-60f8-4dca-b769-b6029e9e00fa,,43,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFD6C947FFA8FF84FFA9FF936A44FFB4,No,,Yes,Individual Extraction,FFD6C947FFA8FF84FFA9FF936A44FFB4,https://zenodo.org/record/3653979#.Xj1fNGhKhhE
Iheringia.92.1.53-61.pdf,,Carolina Sokolowicz,10.1590/S0073-47212002000100003,"Feb 06, 2020 → Feb 06, 2020",2.5,https://www.gbif.org/dataset/171e4276-5626-47dd-b6bf-ba7e7831a416,,9,,Completed,http://tb.plazi.org/GgServer/summary/FFF24C75FFB0CC46FFBA3D0CB62DFFA0,No,,Yes,Individual Extraction,FFF24C75FFB0CC46FFBA3D0CB62DFFA0,https://zenodo.org/record/3652026
Iheringia.94.3.261-268.pdf,High-level,Tatiana Ruschel,10.1590/S0073-47212004000300006,"Feb 07, 2020 → Feb 10, 2020",8,https://www.gbif.org/dataset/53f2f6fa-441c-4bde-b230-56109cf9d648,,8,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/5A7DFFBDFFADB046FFAAD970FF807400,No,,Yes,Individual Extraction,5A7DFFBDFFADB046FFAAD970FF807400,https://zenodo.org/record/3661146#.XkGBY2hKhhE
TMP.InsectaMundi.0743.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676646,"Feb 10, 2020 → Feb 20, 2020",0.08,https://www.gbif.org/dataset/432e3e3c-a234-4761-9951-7245050598ad,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/CF31FFD99D12FFEAFFD35F2B8929FFB4,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,,Template-Based,CF31FFD99D12FFEAFFD35F2B8929FFB4,https://zenodo.org/record/3676646#.Xk59FGhKgUE
TMP.InsectaMundi.0742.1-6.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676640,"Feb 10, 2020 → Feb 20, 2020",0.08,https://www.gbif.org/dataset/33b3b569-c80d-4a03-9bc3-aa651fa1578a,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFD0FFFFFFF10A30FF93C634FFA8FFD3,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFD0FFFFFFF10A30FF93C634FFA8FFD3,https://zenodo.org/record/3676640#.Xk59EmhKgUE
TMP.InsectaMundi.0741.1-20.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676627,"Feb 10, 2020 → Feb 20, 2020",0.17,https://www.gbif.org/dataset/b5cbb023-caa7-4784-b5d4-21686e00957f,,22,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/B40F9B40FFC2B90AFFEDFF8CFFF5FF99,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,B40F9B40FFC2B90AFFEDFF8CFFF5FF99,https://zenodo.org/record/3676627#.Xk55j2hKgUF
TMP.InsectaMundi.0737.1-6.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676587,"Feb 10, 2020 → Feb 20, 2020",0.17,https://www.gbif.org/dataset/f4a76226-caa9-44f3-8597-bdfb557a8ecb,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFF6725FFFA3FFDAFF992143FFD47C3F,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFF6725FFFA3FFDAFF992143FFD47C3F,https://zenodo.org/record/3676587#.Xk50DGhKgUE
